Well;WellName;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;MONISprojectno;AssayID;speciesabbr;season;qpcrrundate
H3;ntc;NTC;23;0.0141;NoCt;NoCt;0.983;-2.905;MONIS3;AssID05;Karmik;efteraar;qpcrrundate20180523
B4;smpl01;Unknown;1;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B5;smpl01;Unknown;1;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B6;smpl01;Unknown;1;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C4;smpl02;Unknown;2;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C5;smpl02;Unknown;2;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C6;smpl02;Unknown;2;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D4;smpl03;Unknown;3;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D5;smpl03;Unknown;3;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D6;smpl03;Unknown;3;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E4;smpl04;Unknown;4;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E5;smpl04;Unknown;4;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E6;smpl04;Unknown;4;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F4;smpl05;Unknown;5;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F5;smpl05;Unknown;5;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F6;smpl05;Unknown;5;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G4;smpl06;Unknown;6;0.0224;39.05;4.102e-003;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G5;smpl06;Unknown;6;0.0224;38.57;6.159e-003;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G6;smpl06;Unknown;6;0.0224;37.80;1.187e-002;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B7;smpl07;Unknown;7;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B8;smpl07;Unknown;7;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B9;smpl07;Unknown;7;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C7;smpl08;Unknown;8;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C8;smpl08;Unknown;8;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C9;smpl08;Unknown;8;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D7;smpl09;Unknown;9;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D8;smpl09;Unknown;9;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D9;smpl09;Unknown;9;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E7;smpl10;Unknown;10;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E8;smpl10;Unknown;10;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E9;smpl10;Unknown;10;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F7;smpl11;Unknown;11;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F8;smpl11;Unknown;11;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F9;smpl11;Unknown;11;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G7;smpl12;Unknown;12;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G8;smpl12;Unknown;12;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G9;smpl12;Unknown;12;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B10;smpl13;Unknown;13;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B11;smpl13;Unknown;13;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B12;smpl13;Unknown;13;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C10;smpl14;Unknown;14;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C11;smpl14;Unknown;14;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C12;smpl14;Unknown;14;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D10;smpl15;Unknown;15;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D11;smpl15;Unknown;15;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D12;smpl15;Unknown;15;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E10;smpl16;Unknown;16;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E11;smpl16;Unknown;16;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E12;smpl16;Unknown;16;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B1;std5e5;Standard;17;0.0224;17.76;5.00e+005;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B2;std5e5;Standard;17;0.0224;17.72;5.00e+005;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B3;std5e5;Standard;17;0.0224;17.49;5.00e+005;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C1;std5e4;Standard;18;0.0224;19.99;5.00e+004;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C2;std5e4;Standard;18;0.0224;19.46;5.00e+004;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
C3;std5e4;Standard;18;0.0224;19.43;5.00e+004;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D1;std5e3;Standard;19;0.0224;22.75;5.00e+003;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D2;std5e3;Standard;19;0.0224;22.63;5.00e+003;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
D3;std5e3;Standard;19;0.0224;21.94;5.00e+003;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E1;std5e2;Standard;20;0.0224;25.38;5.00e+002;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E2;std5e2;Standard;20;0.0224;25.75;5.00e+002;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
E3;std5e2;Standard;20;0.0224;25.06;5.00e+002;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F1;std5e1;Standard;21;0.0224;28.45;5.00e+001;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F2;std5e1;Standard;21;0.0224;28.01;5.00e+001;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
F3;std5e1;Standard;21;0.0224;27.31;5.00e+001;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G1;std5e0;Standard;22;0.0224;31.04;5.00e+000;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G2;std5e0;Standard;22;0.0224;31.05;5.00e+000;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
G3;std5e0;Standard;22;0.0224;30.73;5.00e+000;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
H1;ntc;NTC;23;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
H2;ntc;NTC;23;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
H3;ntc;NTC;23;0.0224;NoCt;NoCt;0.993;-2.694;MONIS3;AssID05;Karmik;foraar;qpcrrundate20180523
B4;smpl01;Unknown;1;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B5;smpl01;Unknown;1;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B6;smpl01;Unknown;1;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C4;smpl02;Unknown;2;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C5;smpl02;Unknown;2;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C6;smpl02;Unknown;2;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D4;smpl03;Unknown;3;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D5;smpl03;Unknown;3;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D6;smpl03;Unknown;3;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E4;smpl04;Unknown;4;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E5;smpl04;Unknown;4;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E6;smpl04;Unknown;4;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F4;smpl05;Unknown;5;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F5;smpl05;Unknown;5;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F6;smpl05;Unknown;5;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G4;smpl06;Unknown;6;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G5;smpl06;Unknown;6;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G6;smpl06;Unknown;6;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B7;smpl07;Unknown;7;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B8;smpl07;Unknown;7;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B9;smpl07;Unknown;7;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C7;smpl08;Unknown;8;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C8;smpl08;Unknown;8;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C9;smpl08;Unknown;8;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D7;smpl09;Unknown;9;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D8;smpl09;Unknown;9;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D9;smpl09;Unknown;9;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E7;smpl10;Unknown;10;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E8;smpl10;Unknown;10;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E9;smpl10;Unknown;10;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F7;smpl11;Unknown;11;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F8;smpl11;Unknown;11;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F9;smpl11;Unknown;11;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G7;smpl12;Unknown;12;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G8;smpl12;Unknown;12;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G9;smpl12;Unknown;12;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B10;smpl13;Unknown;13;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B11;smpl13;Unknown;13;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B12;smpl13;Unknown;13;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C10;smpl14;Unknown;14;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C11;smpl14;Unknown;14;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C12;smpl14;Unknown;14;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D10;smpl15;Unknown;15;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D11;smpl15;Unknown;15;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D12;smpl15;Unknown;15;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E10;smpl16;Unknown;16;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E11;smpl16;Unknown;16;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E12;smpl16;Unknown;16;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B1;std5e5;Standard;17;0.0367;35.71;5.00e+005;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B2;std5e5;Standard;17;0.0367;35.87;5.00e+005;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B3;std5e5;Standard;17;0.0367;35.78;5.00e+005;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C1;std5e4;Standard;18;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C2;std5e4;Standard;18;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
C3;std5e4;Standard;18;0.0367;39.96;5.00e+004;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D1;std5e3;Standard;19;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D2;std5e3;Standard;19;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
D3;std5e3;Standard;19;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E1;std5e2;Standard;20;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E2;std5e2;Standard;20;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
E3;std5e2;Standard;20;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F1;std5e1;Standard;21;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F2;std5e1;Standard;21;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
F3;std5e1;Standard;21;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G1;std5e0;Standard;22;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G2;std5e0;Standard;22;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
G3;std5e0;Standard;22;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
H1;ntc;NTC;23;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
H2;ntc;NTC;23;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
H3;ntc;NTC;23;0.0367;NoCt;NoCt;0.999;-4.173;MONIS3;AssID06;Caraur;efteraar;qpcrrundate20180524
B4;smpl01;Unknown;1;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B5;smpl01;Unknown;1;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B6;smpl01;Unknown;1;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C4;smpl02;Unknown;2;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C5;smpl02;Unknown;2;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C6;smpl02;Unknown;2;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D4;smpl03;Unknown;3;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D5;smpl03;Unknown;3;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D6;smpl03;Unknown;3;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E4;smpl04;Unknown;4;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E5;smpl04;Unknown;4;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E6;smpl04;Unknown;4;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
F4;smpl05;Unknown;5;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
F5;smpl05;Unknown;5;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
F6;smpl05;Unknown;5;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
G4;smpl06;Unknown;6;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
G5;smpl06;Unknown;6;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
G6;smpl06;Unknown;6;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B7;smpl07;Unknown;7;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B8;smpl07;Unknown;7;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B9;smpl07;Unknown;7;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C7;smpl08;Unknown;8;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C8;smpl08;Unknown;8;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C9;smpl08;Unknown;8;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D7;smpl09;Unknown;9;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D8;smpl09;Unknown;9;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D9;smpl09;Unknown;9;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E7;smpl10;Unknown;10;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E8;smpl10;Unknown;10;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E9;smpl10;Unknown;10;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
F7;smpl11;Unknown;11;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
F8;smpl11;Unknown;11;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
F9;smpl11;Unknown;11;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
G7;smpl12;Unknown;12;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
G8;smpl12;Unknown;12;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
G9;smpl12;Unknown;12;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B10;smpl13;Unknown;13;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B11;smpl13;Unknown;13;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B12;smpl13;Unknown;13;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C10;smpl14;Unknown;14;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C11;smpl14;Unknown;14;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C12;smpl14;Unknown;14;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D10;smpl15;Unknown;15;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D11;smpl15;Unknown;15;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D12;smpl15;Unknown;15;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E10;smpl16;Unknown;16;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E11;smpl16;Unknown;16;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E12;smpl16;Unknown;16;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B1;std5e5;Standard;17;0.0772;36.86;5.00e+005;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B2;std5e5;Standard;17;0.0772;36.43;5.00e+005;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
B3;std5e5;Standard;17;0.0772;37.04;5.00e+005;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C1;std5e4;Standard;18;0.0772;39.72;5.00e+004;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C2;std5e4;Standard;18;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
C3;std5e4;Standard;18;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D1;std5e3;Standard;19;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D2;std5e3;Standard;19;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
D3;std5e3;Standard;19;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E1;std5e2;Standard;20;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
E2;std5e2;Standard;20;0.0772;NoCt;NoCt;0.971;-2.942;MONIS3;AssID06;Caraur;foraar;qpcrrundate20180524
